,Tweet,Tweet tok,True label,Pred label
257,ppl w ocd- u ever just be eating and all the sudden your brain is like “u gotta eat each piece in a specific order or youre gonna get food poisoning from this” like damn just let me enjoy my fries,"['ppl', 'w', 'ocd-', 'u', 'ever', 'just', 'be', 'eating', 'and', 'all', 'the', 'sudden', 'your', 'brain', 'is', 'like', '“u', 'gotta', 'eat', 'each', 'piece', 'in', 'a', 'specific', 'order', 'or', 'youre', 'gonna', 'get', 'food', 'poisoning', 'from', 'this”', 'like', 'damn', 'just', 'let', 'me', 'enjoy', 'my', 'fries']",0,0
258,my stomach was hanging over my belt last night & ion know how to feel about that [EMOJI_loudly_crying_face][EMOJI_face_with_tears_of_joy],"['my', 'stomach', 'was', 'hanging', 'over', 'my', 'belt', 'last', 'night', '&', 'ion', 'know', 'how', 'to', 'feel', 'about', 'that', '😭', '😂']",0,0
259,@USER @USER @USER CNN and msnbc played a lot of it today and it was hard to listen to the deranged clown. I don't think Ill be listening to the whole tape. No stomach or mind to stand it. I'm sure the media played the worst and criminal aspects of it. They'll be playing it for days.,"['@USER', '@USER', '@USER', 'CNN', 'and', 'msnbc', 'played', 'a', 'lot', 'of', 'it', 'today', 'and', 'it', 'was', 'hard', 'to', 'listen', 'to', 'the', 'deranged', 'clown', '.', 'I', ""don't"", 'think', 'Ill', 'be', 'listening', 'to', 'the', 'whole', 'tape', '.', 'No', 'stomach', 'or', 'mind', 'to', 'stand', 'it', '.', ""I'm"", 'sure', 'the', 'media', 'played', 'the', 'worst', 'and', 'criminal', 'aspects', 'of', 'it', '.', ""They'll"", 'be', 'playing', 'it', 'for', 'days', '.']",0,0
260,"Idk what's wrong with my stomach, but now isn't the time to be sick [EMOJI_face_with_rolling_eyes]","['Idk', ""what's"", 'wrong', 'with', 'my', 'stomach', ',', 'but', 'now', ""isn't"", 'the', 'time', 'to', 'be', 'sick', '🙄']",0,0
261,@USER @USER i did smth similar when i was like 11 pls i did a flip but the whistle blew n i got so scared n i fell on my stomach n it knocked the wind out of me,"['@USER', '@USER', 'i', 'did', 'smth', 'similar', 'when', 'i', 'was', 'like', '11', 'pls', 'i', 'did', 'a', 'flip', 'but', 'the', 'whistle', 'blew', 'n', 'i', 'got', 'so', 'scared', 'n', 'i', 'fell', 'on', 'my', 'stomach', 'n', 'it', 'knocked', 'the', 'wind', 'out', 'of', 'me']",0,0
262,Being sick SUCKS! #StomachAche #HateThisFeeling,"['Being', 'sick', 'SUCKS', '!', '#StomachAche', '#HateThisFeeling']",0,0
263,I think im gonna vomit,"['I', 'think', 'im', 'gonna', 'vomit']",0,0
264,@USER I enjoy some literary fiction works but I cannot stomach the crowd that surrounds it. Mostly in academic circles as you mention and for the same reasons. Honestly I feel this attitude is why a lot of students come out with experimental style >>>>> substance mentality. Its bad.,"['@USER', 'I', 'enjoy', 'some', 'literary', 'fiction', 'works', 'but', 'I', 'cannot', 'stomach', 'the', 'crowd', 'that', 'surrounds', 'it', '.', 'Mostly', 'in', 'academic', 'circles', 'as', 'you', 'mention', 'and', 'for', 'the', 'same', 'reasons', '.', 'Honestly', 'I', 'feel', 'this', 'attitude', 'is', 'why', 'a', 'lot', 'of', 'students', 'come', 'out', 'with', 'experimental', 'style', '>>>>>', 'substance', 'mentality', '.', 'Its', 'bad', '.']",0,0
265,@USER @USER @USER Wasn't expecting civility from a bhai fan but my answer is still the same. Salman khan is TRASH. I had diarrhea watching prem ratan dhan payo. Lol. Enjoy.,"['@USER', '@USER', '@USER', ""Wasn't"", 'expecting', 'civility', 'from', 'a', 'bhai', 'fan', 'but', 'my', 'answer', 'is', 'still', 'the', 'same', '.', 'Salman', 'khan', 'is', 'TRASH', '.', 'I', 'had', 'diarrhea', 'watching', 'prem', 'ratan', 'dhan', 'payo', '.', 'Lol', '.', 'Enjoy', '.']",0,0
266,This is a stressful enough weekend as it is and then Sunday comes and it's #LIVMUN. No game knots my stomach like it,"['This', 'is', 'a', 'stressful', 'enough', 'weekend', 'as', 'it', 'is', 'and', 'then', 'Sunday', 'comes', 'and', ""it's"", '#LIVMUN', '.', 'No', 'game', 'knots', 'my', 'stomach', 'like', 'it']",0,0
267,I'd rather choke on my own vomit than ask a man to marry me [EMOJI_face_vomiting]. #blingempire,"[""I'd"", 'rather', 'choke', 'on', 'my', 'own', 'vomit', 'than', 'ask', 'a', 'man', 'to', 'marry', 'me', '🤮', '.', '#blingempire']",0,0
268,"@USER @USER @USER Never happen - I would hope so. However the Scottish people might be forced to fight for their future. Especially if all democratic/legal routes to democracy are closed to them.  The question is, do they have the stomach for that fight?","['@USER', '@USER', '@USER', 'Never', 'happen', '-', 'I', 'would', 'hope', 'so', '.', 'However', 'the', 'Scottish', 'people', 'might', 'be', 'forced', 'to', 'fight', 'for', 'their', 'future', '.', 'Especially', 'if', 'all', 'democratic/legal', 'routes', 'to', 'democracy', 'are', 'closed', 'to', 'them', '.', 'The', 'question', 'is', ',', 'do', 'they', 'have', 'the', 'stomach', 'for', 'that', 'fight', '?']",0,0
269,One the saddest anime betrayals is when my body decided to hate anything with lactose and making have terrible stomach aches when I eat it,"['One', 'the', 'saddest', 'anime', 'betrayals', 'is', 'when', 'my', 'body', 'decided', 'to', 'hate', 'anything', 'with', 'lactose', 'and', 'making', 'have', 'terrible', 'stomach', 'aches', 'when', 'I', 'eat', 'it']",0,0
270,"@USER @USER @USER Well at least he speaks facts,none of which are convinient to people who watch CNN,MSNBC etc because all they do is just rant and abuse Trump 24x7 ,even after he has left office ,and vomit Democrat agenda and leftist BS.","['@USER', '@USER', '@USER', 'Well', 'at', 'least', 'he', 'speaks', 'facts', ',', 'none', 'of', 'which', 'are', 'convinient', 'to', 'people', 'who', 'watch', 'CNN', ',', 'MSNBC', 'etc', 'because', 'all', 'they', 'do', 'is', 'just', 'rant', 'and', 'abuse', 'Trump', '24x7', ',', 'even', 'after', 'he', 'has', 'left', 'office', ',', 'and', 'vomit', 'Democrat', 'agenda', 'and', 'leftist', 'BS', '.']",0,0
271,"How this short part managed to make butterflies fly all over my stomach! That look they gave each other and then how he digged his face into her hair, swaying her. It was just beautiful and natural I'm so in love with their love[EMOJI_sneezing_face][EMOJI_blue_heart] #Hercai | #ReyMir HTTPURL","['How', 'this', 'short', 'part', 'managed', 'to', 'make', 'butterflies', 'fly', 'all', 'over', 'my', 'stomach', '!', 'That', 'look', 'they', 'gave', 'each', 'other', 'and', 'then', 'how', 'he', 'digged', 'his', 'face', 'into', 'her', 'hair', ',', 'swaying', 'her', '.', 'It', 'was', 'just', 'beautiful', 'and', 'natural', ""I'm"", 'so', 'in', 'love', 'with', 'their', 'love', '🤧', '💙', '#Hercai', '|', '#ReyMir', 'HTTPURL']",0,0
272,"""Hmpfp! Tfanpf miffteff!""  The Captains voice was muffled by your beautiful feet. She quickly got to worshipping them. Sucking your toes and licking your soles. Her stomach was ready to be your seat if needed.","['""', 'Hmpfp', '!', 'Tfanpf', 'miffteff', '!', '""', 'The', 'Captains', 'voice', 'was', 'muffled', 'by', 'your', 'beautiful', 'feet', '.', 'She', 'quickly', 'got', 'to', 'worshipping', 'them', '.', 'Sucking', 'your', 'toes', 'and', 'licking', 'your', 'soles', '.', 'Her', 'stomach', 'was', 'ready', 'to', 'be', 'your', 'seat', 'if', 'needed', '.']",0,0
273,Lord have mercy my stomach has finally stopped hurting and now I'm hungry af. Haven't eaten all day smh,"['Lord', 'have', 'mercy', 'my', 'stomach', 'has', 'finally', 'stopped', 'hurting', 'and', 'now', ""I'm"", 'hungry', 'af', '.', ""Haven't"", 'eaten', 'all', 'day', 'smh']",0,0
274,Sometimes the PC version of words is way worse. E.g. vomit I think puke is better - one syllable to describe something gross > two syllables,"['Sometimes', 'the', 'PC', 'version', 'of', 'words', 'is', 'way', 'worse', '.', 'E', '.', 'g', '.', 'vomit', 'I', 'think', 'puke', 'is', 'better', '-', 'one', 'syllable', 'to', 'describe', 'something', 'gross', '>', 'two', 'syllables']",0,0
275,"@USER @USER Lol! I have a confession: I absolutely LOVE biscuits and gravy! I'd get a half portion when I got them. But now, I can't eat them at all because high fat/greasy foods cause my stomach acids to go crazy and it's not worth it. However, David's make me want to hurl! [EMOJI_nauseated_face]","['@USER', '@USER', 'Lol', '!', 'I', 'have', 'a', 'confession', ':', 'I', 'absolutely', 'LOVE', 'biscuits', 'and', 'gravy', '!', ""I'd"", 'get', 'a', 'half', 'portion', 'when', 'I', 'got', 'them', '.', 'But', 'now', ',', 'I', ""can't"", 'eat', 'them', 'at', 'all', 'because', 'high', 'fat/greasy', 'foods', 'cause', 'my', 'stomach', 'acids', 'to', 'go', 'crazy', 'and', ""it's"", 'not', 'worth', 'it', '.', 'However', ',', ""David's"", 'make', 'me', 'want', 'to', 'hurl', '!', '🤢']",0,0
276,@USER I believe Stern said something like he could never vomit up another vote for a Republican again after the whole Trump mess. I feel exactly the same after this. Those old fucks can suck it.,"['@USER', 'I', 'believe', 'Stern', 'said', 'something', 'like', 'he', 'could', 'never', 'vomit', 'up', 'another', 'vote', 'for', 'a', 'Republican', 'again', 'after', 'the', 'whole', 'Trump', 'mess', '.', 'I', 'feel', 'exactly', 'the', 'same', 'after', 'this', '.', 'Those', 'old', 'fucks', 'can', 'suck', 'it', '.']",0,0
277,Girl something is kicking inside my stomach[EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy] I really can't believe phantom kicks are real bruh.,"['Girl', 'something', 'is', 'kicking', 'inside', 'my', 'stomach', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', 'I', 'really', ""can't"", 'believe', 'phantom', 'kicks', 'are', 'real', 'bruh', '.']",0,0
278,"@USER Clearly. Hence the absolute disappointment and the inability to stomach any further hypocrisy from you.  They drone struck a Somali village 2 days ago. Men, women and children ""combatants"". Congrats, they're already on track to beat Trump's record.","['@USER', 'Clearly', '.', 'Hence', 'the', 'absolute', 'disappointment', 'and', 'the', 'inability', 'to', 'stomach', 'any', 'further', 'hypocrisy', 'from', 'you', '.', 'They', 'drone', 'struck', 'a', 'Somali', 'village', '2', 'days', 'ago', '.', 'Men', ',', 'women', 'and', 'children', '""', 'combatants', '""', '.', 'Congrats', ',', ""they're"", 'already', 'on', 'track', 'to', 'beat', ""Trump's"", 'record', '.']",0,0
279,Reasons why I need to water fast:  1. Rest my gut: too much bingeing. 2. Shrink my stomach. 3. To appreciate food again. 4. Stop food addiction. 5. Clean my body. 6. To learn to manage my emotions without food. 7. Weight loss boost. [EMOJI_pleading_face],"['Reasons', 'why', 'I', 'need', 'to', 'water', 'fast', ':', '1', '.', 'Rest', 'my', 'gut', ':', 'too', 'much', 'bingeing', '.', '2', '.', 'Shrink', 'my', 'stomach', '.', '3', '.', 'To', 'appreciate', 'food', 'again', '.', '4', '.', 'Stop', 'food', 'addiction', '.', '5', '.', 'Clean', 'my', 'body', '.', '6', '.', 'To', 'learn', 'to', 'manage', 'my', 'emotions', 'without', 'food', '.', '7', '.', 'Weight', 'loss', 'boost', '.', '🥺']",0,0
280,it's been well over a week since i saw it and i still have knots in my stomach and this really sickly feeling that's just hovering over me. i can't get it out of my head.,"[""it's"", 'been', 'well', 'over', 'a', 'week', 'since', 'i', 'saw', 'it', 'and', 'i', 'still', 'have', 'knots', 'in', 'my', 'stomach', 'and', 'this', 'really', 'sickly', 'feeling', ""that's"", 'just', 'hovering', 'over', 'me', '.', 'i', ""can't"", 'get', 'it', 'out', 'of', 'my', 'head', '.']",0,0
281,hm my mom has been achey as hell and my back hurts and my stomach has felt weird in the past few days [EMOJI_neutral_face][EMOJI_neutral_face] im going to be so irritated if we are getting sick lol,"['hm', 'my', 'mom', 'has', 'been', 'achey', 'as', 'hell', 'and', 'my', 'back', 'hurts', 'and', 'my', 'stomach', 'has', 'felt', 'weird', 'in', 'the', 'past', 'few', 'days', '😐', '😐', 'im', 'going', 'to', 'be', 'so', 'irritated', 'if', 'we', 'are', 'getting', 'sick', 'lol']",0,0
282,"I levered every sat, the whole Macarena, to mine #bitcoin off flared gas.  -If I failed? [EMOJI_man_shrugging_selector]I'd survive.  -If I never tried? I'd never be able to forgive myself for my inaction/fear. Inaction seemed riskier to me.  Thesis: if my stomach isn't floating then I'm not risking enough.","['I', 'levered', 'every', 'sat', ',', 'the', 'whole', 'Macarena', ',', 'to', 'mine', '#bitcoin', 'off', 'flared', 'gas', '.', '-If', 'I', 'failed', '?', '🤷\u200d♂️', ""I'd"", 'survive', '.', '-If', 'I', 'never', 'tried', '?', ""I'd"", 'never', 'be', 'able', 'to', 'forgive', 'myself', 'for', 'my', 'inaction/fear', '.', 'Inaction', 'seemed', 'riskier', 'to', 'me', '.', 'Thesis', ':', 'if', 'my', 'stomach', ""isn't"", 'floating', 'then', ""I'm"", 'not', 'risking', 'enough', '.']",0,0
283,Only thing my bf ever hears out my mouth is “i'm cold” “i'm hungry” “my stomach hurts” “I love you”,"['Only', 'thing', 'my', 'bf', 'ever', 'hears', 'out', 'my', 'mouth', 'is', ""“i'm"", 'cold”', ""“i'm"", 'hungry”', '“my', 'stomach', 'hurts”', '“I', 'love', 'you”']",0,0
284,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We never found it, except for the tiny pieces the day after. He is his normal (as normal as he can be) self, no vomiting, diarrhea, straining to poop [EMOJI_pile_of_poo][EMOJI_red_heart_selector][EMOJI_red_heart_selector] Thanks for asking [EMOJI_red_heart_selector][EMOJI_red_heart_selector] We love you so much [EMOJI_red_heart_selector]","['@USER', '@USER', '@USER', '@USER', '@USER', '@USER', '@USER', '@USER', '@USER', '@USER', '@USER', '@USER', 'We', 'never', 'found', 'it', ',', 'except', 'for', 'the', 'tiny', 'pieces', 'the', 'day', 'after', '.', 'He', 'is', 'his', 'normal', '(', 'as', 'normal', 'as', 'he', 'can', 'be', ')', 'self', ',', 'no', 'vomiting', ',', 'diarrhea', ',', 'straining', 'to', 'poop', '💩', '❤️', '❤️', 'Thanks', 'for', 'asking', '❤️', '❤️', 'We', 'love', 'you', 'so', 'much', '❤️']",0,0
285,"Holy Moses! And he had the formerPresident's ear?A direct line2the White House? Wow.Just wow. The only reason I know his name is someone very dear2me has fallen into listening2people like AlexJones+,previously, RushLimbaugh but after listening2a few clips,I cldn't stomach either.","['Holy', 'Moses', '!', 'And', 'he', 'had', 'the', ""formerPresident's"", 'ear', '?', 'A', 'direct', 'line2the', 'White', 'House', '?', 'Wow', '.', 'Just', 'wow', '.', 'The', 'only', 'reason', 'I', 'know', 'his', 'name', 'is', 'someone', 'very', 'dear2me', 'has', 'fallen', 'into', 'listening2people', 'like', 'AlexJones', '+', ',', 'previously', ',', 'RushLimbaugh', 'but', 'after', 'listening2a', 'few', 'clips', ',', 'I', ""cldn't"", 'stomach', 'either', '.']",0,0
286,"@USER I had chronic gastritis, which is now under control but I often do vomit if I get really upset","['@USER', 'I', 'had', 'chronic', 'gastritis', ',', 'which', 'is', 'now', 'under', 'control', 'but', 'I', 'often', 'do', 'vomit', 'if', 'I', 'get', 'really', 'upset']",0,0
287,personally i think dr fucci should be shot in the stomach and left to bleed out in a ditch,"['personally', 'i', 'think', 'dr', 'fucci', 'should', 'be', 'shot', 'in', 'the', 'stomach', 'and', 'left', 'to', 'bleed', 'out', 'in', 'a', 'ditch']",0,0
288,Places I used to love but can no longer eat at bc my stomach won't allow the pain:  [EMOJI_collision]Golden Corral,"['Places', 'I', 'used', 'to', 'love', 'but', 'can', 'no', 'longer', 'eat', 'at', 'bc', 'my', 'stomach', ""won't"", 'allow', 'the', 'pain', ':', '💥', 'Golden', 'Corral']",0,0
289,The Celtics make my stomach hurt.  Boston need to repent for treating Bill Russel like trash before he started winning.  Y'all called him plenty of slurs and delivered plenty of bs to his house back then.  I ain't gotta say no mo.,"['The', 'Celtics', 'make', 'my', 'stomach', 'hurt', '.', 'Boston', 'need', 'to', 'repent', 'for', 'treating', 'Bill', 'Russel', 'like', 'trash', 'before', 'he', 'started', 'winning', '.', ""Y'all"", 'called', 'him', 'plenty', 'of', 'slurs', 'and', 'delivered', 'plenty', 'of', 'bs', 'to', 'his', 'house', 'back', 'then', '.', 'I', ""ain't"", 'gotta', 'say', 'no', 'mo', '.']",0,0
290,almost left mine on the highway... ! [EMOJI_loudly_crying_face][EMOJI_rolling_on_the_floor_laughing] after a puke & rally,"['almost', 'left', 'mine', 'on', 'the', 'highway', '.', '.', '.', '!', '😭', '🤣', 'after', 'a', 'puke', '&', 'rally']",0,0
291,"@USER @USER @USER Hmm...you argue, and it probably comes off creepy... you agree and the situation is not better.  It's true, there's nothing to be done...  For what it's worth-I'm pretty confident my baywatch-esque jiggle run would be faaar more vomit inducing than @USER 's.","['@USER', '@USER', '@USER', 'Hmm', '.', '.', '.', 'you', 'argue', ',', 'and', 'it', 'probably', 'comes', 'off', 'creepy', '.', '.', '.', 'you', 'agree', 'and', 'the', 'situation', 'is', 'not', 'better', '.', ""It's"", 'true', ',', ""there's"", 'nothing', 'to', 'be', 'done', '.', '.', '.', 'For', 'what', ""it's"", ""worth-I'm"", 'pretty', 'confident', 'my', 'baywatch-esque', 'jiggle', 'run', 'would', 'be', 'faaar', 'more', 'vomit', 'inducing', 'than', '@USER', ""'s"", '.']",0,0
292,Dinosaurs often swallowed large rocks. These rocks stayed in the stomach and helped them grind up food.,"['Dinosaurs', 'often', 'swallowed', 'large', 'rocks', '.', 'These', 'rocks', 'stayed', 'in', 'the', 'stomach', 'and', 'helped', 'them', 'grind', 'up', 'food', '.']",0,0
293,@USER It's the Smug Smirk on Honest Jackie's face that makes me sick to the absolute pit of my Stomach ![EMOJI_nauseated_face][EMOJI_face_vomiting] HTTPURL,"['@USER', ""It's"", 'the', 'Smug', 'Smirk', 'on', 'Honest', ""Jackie's"", 'face', 'that', 'makes', 'me', 'sick', 'to', 'the', 'absolute', 'pit', 'of', 'my', 'Stomach', '!', '🤢', '🤮', 'HTTPURL']",0,0
294,raw meat is also a meme unless u get it from a very good source cause the kinda meat people eat nowadays has all kinds of parasites u cant easily kill off tapeworms arent an issue just drink blood and milk avoid water always a toxic stomach is based and redpilled,"['raw', 'meat', 'is', 'also', 'a', 'meme', 'unless', 'u', 'get', 'it', 'from', 'a', 'very', 'good', 'source', 'cause', 'the', 'kinda', 'meat', 'people', 'eat', 'nowadays', 'has', 'all', 'kinds', 'of', 'parasites', 'u', 'cant', 'easily', 'kill', 'off', 'tapeworms', 'arent', 'an', 'issue', 'just', 'drink', 'blood', 'and', 'milk', 'avoid', 'water', 'always', 'a', 'toxic', 'stomach', 'is', 'based', 'and', 'redpilled']",0,0
295,in almost a month it'll be the 1 year anniversary of my clumsy ass spilling a giant pot of spaghetti all over my stomach & leg and having to sit in the ER only hours after the stay-at-home order was issued for my state [EMOJI_victory_hand_selector][EMOJI_partying_face],"['in', 'almost', 'a', 'month', ""it'll"", 'be', 'the', '1', 'year', 'anniversary', 'of', 'my', 'clumsy', 'ass', 'spilling', 'a', 'giant', 'pot', 'of', 'spaghetti', 'all', 'over', 'my', 'stomach', '&', 'leg', 'and', 'having', 'to', 'sit', 'in', 'the', 'ER', 'only', 'hours', 'after', 'the', 'stay-at-home', 'order', 'was', 'issued', 'for', 'my', 'state', '✌️', '🥳']",0,0
296,"didn't help either. so I said wth I'll skip bacon. nope. this went on for months... until finally the other day she said, ""oh you know what, I use (some natural 0 calorie sweetener no person has ever heard of), it can give people craaazy stomach problems, do you think that's it?""","[""didn't"", 'help', 'either', '.', 'so', 'I', 'said', 'wth', ""I'll"", 'skip', 'bacon', '.', 'nope', '.', 'this', 'went', 'on', 'for', 'months', '.', '.', '.', 'until', 'finally', 'the', 'other', 'day', 'she', 'said', ',', '""', 'oh', 'you', 'know', 'what', ',', 'I', 'use', '(', 'some', 'natural', '0', 'calorie', 'sweetener', 'no', 'person', 'has', 'ever', 'heard', 'of', ')', ',', 'it', 'can', 'give', 'people', 'craaazy', 'stomach', 'problems', ',', 'do', 'you', 'think', ""that's"", 'it', '?', '""']",0,0
297,Girls and their curls and their gourmet vomit Boys and their toys and their six inch rockets,"['Girls', 'and', 'their', 'curls', 'and', 'their', 'gourmet', 'vomit', 'Boys', 'and', 'their', 'toys', 'and', 'their', 'six', 'inch', 'rockets']",0,0
298,On god my stomach is in pain despite the fact I just woke up [EMOJI_moai] why,"['On', 'god', 'my', 'stomach', 'is', 'in', 'pain', 'despite', 'the', 'fact', 'I', 'just', 'woke', 'up', '🗿', 'why']",0,0
299,I ate the rest of my leftover pasta this morning around 2 and my stomach HATES ME right now. [EMOJI_frowning_face_selector][EMOJI_frowning_face_selector],"['I', 'ate', 'the', 'rest', 'of', 'my', 'leftover', 'pasta', 'this', 'morning', 'around', '2', 'and', 'my', 'stomach', 'HATES', 'ME', 'right', 'now', '.', '☹️', '☹️']",0,0
300,"Your toxic masculinity makes me want to vomit. Please not now, not this Women's month.","['Your', 'toxic', 'masculinity', 'makes', 'me', 'want', 'to', 'vomit', '.', 'Please', 'not', 'now', ',', 'not', 'this', ""Women's"", 'month', '.']",0,0
301,self reminder: do not do hiit on an empty stomach because you will pass out .. [EMOJI_skull],"['self', 'reminder', ':', 'do', 'not', 'do', 'hiit', 'on', 'an', 'empty', 'stomach', 'because', 'you', 'will', 'pass', 'out', '.', '.', '💀']",0,0
302,"I curse my stomach and the day it was born, we are slaves to ourselves yani this burden of being human","['I', 'curse', 'my', 'stomach', 'and', 'the', 'day', 'it', 'was', 'born', ',', 'we', 'are', 'slaves', 'to', 'ourselves', 'yani', 'this', 'burden', 'of', 'being', 'human']",0,0
303,yall. dont get stomach tattoos without eating. or any tattoos. pls eat before ur appointments,"['yall', '.', 'dont', 'get', 'stomach', 'tattoos', 'without', 'eating', '.', 'or', 'any', 'tattoos', '.', 'pls', 'eat', 'before', 'ur', 'appointments']",0,0
304,you've never loved your stomach or your thighs the dimples in your back at the bottom of your spine,"[""you've"", 'never', 'loved', 'your', 'stomach', 'or', 'your', 'thighs', 'the', 'dimples', 'in', 'your', 'back', 'at', 'the', 'bottom', 'of', 'your', 'spine']",0,0
305,Finally able to stomach food properly for the first time in a week dunno if that's a good thing or a bad thing [EMOJI_broken_heart],"['Finally', 'able', 'to', 'stomach', 'food', 'properly', 'for', 'the', 'first', 'time', 'in', 'a', 'week', 'dunno', 'if', ""that's"", 'a', 'good', 'thing', 'or', 'a', 'bad', 'thing', '💔']",0,0
306,Y'all be getting drunk and forget to keep sucking ya stomach in for the pictures [EMOJI_neutral_face][EMOJI_face_without_mouth],"[""Y'all"", 'be', 'getting', 'drunk', 'and', 'forget', 'to', 'keep', 'sucking', 'ya', 'stomach', 'in', 'for', 'the', 'pictures', '😐', '😶']",0,0
307,"I want to have a crush so bad, the butterflies in your stomach, the way you try to impress them, i miss that feeling maaaan","['I', 'want', 'to', 'have', 'a', 'crush', 'so', 'bad', ',', 'the', 'butterflies', 'in', 'your', 'stomach', ',', 'the', 'way', 'you', 'try', 'to', 'impress', 'them', ',', 'i', 'miss', 'that', 'feeling', 'maaaan']",0,0
308,2am and I'm up because my stomach is trying to kill me. The pain [EMOJI_loudly_crying_face],"['2am', 'and', ""I'm"", 'up', 'because', 'my', 'stomach', 'is', 'trying', 'to', 'kill', 'me', '.', 'The', 'pain', '😭']",0,0
309,I'm so hungry I don't even wanna eat from the nausea that this empty stomach is giving [EMOJI_smiling_face_with_3_hearts] #skinnyqueen,"[""I'm"", 'so', 'hungry', 'I', ""don't"", 'even', 'wanna', 'eat', 'from', 'the', 'nausea', 'that', 'this', 'empty', 'stomach', 'is', 'giving', '🥰', '#skinnyqueen']",0,0
310,Love coffee but idk how you can drink it as preworkout... my stomach can't [EMOJI_face_with_tears_of_joy],"['Love', 'coffee', 'but', 'idk', 'how', 'you', 'can', 'drink', 'it', 'as', 'preworkout', '.', '.', '.', 'my', 'stomach', ""can't"", '😂']",0,0
311,Not me having Fanta with shortcake again today with the kind promises I made 2days ago when I was having terrible stomach disorder [EMOJI_pleading_face][EMOJI_pleading_face],"['Not', 'me', 'having', 'Fanta', 'with', 'shortcake', 'again', 'today', 'with', 'the', 'kind', 'promises', 'I', 'made', '2days', 'ago', 'when', 'I', 'was', 'having', 'terrible', 'stomach', 'disorder', '🥺', '🥺']",0,0
312,someone get me off toxic stan tiktok it‘s so frustrating. Everytime I open the app I legit feel sick to my stomach,"['someone', 'get', 'me', 'off', 'toxic', 'stan', 'tiktok', 'it‘s', 'so', 'frustrating', '.', 'Everytime', 'I', 'open', 'the', 'app', 'I', 'legit', 'feel', 'sick', 'to', 'my', 'stomach']",0,0
313,"lay on your stomach like you coloring w| your legs crossed in the air , while ""hmming"" ..","['lay', 'on', 'your', 'stomach', 'like', 'you', 'coloring', 'w|', 'your', 'legs', 'crossed', 'in', 'the', 'air', ',', 'while', '""', 'hmming', '""', '.', '.']",0,0
314,"I'm not eating chic fil a @USER no mo, my stomach ain't having it. We gotta stick to the lunch time for sure.","[""I'm"", 'not', 'eating', 'chic', 'fil', 'a', '@USER', 'no', 'mo', ',', 'my', 'stomach', ""ain't"", 'having', 'it', '.', 'We', 'gotta', 'stick', 'to', 'the', 'lunch', 'time', 'for', 'sure', '.']",0,0
315,what sucks most is I always wanted more from jump [EMOJI_tired_face] I'm sick to my stomach rn,"['what', 'sucks', 'most', 'is', 'I', 'always', 'wanted', 'more', 'from', 'jump', '😫', ""I'm"", 'sick', 'to', 'my', 'stomach', 'rn']",0,0
316,my thing is i wish my appetite was bigger bc be ordering food w way too much trust in my stomach,"['my', 'thing', 'is', 'i', 'wish', 'my', 'appetite', 'was', 'bigger', 'bc', 'be', 'ordering', 'food', 'w', 'way', 'too', 'much', 'trust', 'in', 'my', 'stomach']",0,0
317,"Damn girl, You're like my appendix. I have no idea how you work, but this feeling in my stomach makes me want to take you out","['Damn', 'girl', ',', ""You're"", 'like', 'my', 'appendix', '.', 'I', 'have', 'no', 'idea', 'how', 'you', 'work', ',', 'but', 'this', 'feeling', 'in', 'my', 'stomach', 'makes', 'me', 'want', 'to', 'take', 'you', 'out']",0,0
318,I was having a butterfly on my stomach and suddenly I read the last sentencd lmao [EMOJI_loudly_crying_face][EMOJI_loudly_crying_face],"['I', 'was', 'having', 'a', 'butterfly', 'on', 'my', 'stomach', 'and', 'suddenly', 'I', 'read', 'the', 'last', 'sentencd', 'lmao', '😭', '😭']",0,0
319,"eating is stressful fr, can't I just magically transfer the food to my stomach? [EMOJI_sleepy_face]","['eating', 'is', 'stressful', 'fr', ',', ""can't"", 'I', 'just', 'magically', 'transfer', 'the', 'food', 'to', 'my', 'stomach', '?', '😪']",0,0
320,"good job, you made him look like diarrhea, literally. just stfu you don't know shit about color theory.","['good', 'job', ',', 'you', 'made', 'him', 'look', 'like', 'diarrhea', ',', 'literally', '.', 'just', 'stfu', 'you', ""don't"", 'know', 'shit', 'about', 'color', 'theory', '.']",0,0
321,Saw a hungry girl on the street so I got her pregnant so she could actually have something in her stomach.[EMOJI_skull],"['Saw', 'a', 'hungry', 'girl', 'on', 'the', 'street', 'so', 'I', 'got', 'her', 'pregnant', 'so', 'she', 'could', 'actually', 'have', 'something', 'in', 'her', 'stomach', '.', '💀']",0,0
322,My mother beat my ass to eat it's and even when I vomited it all out she share out another portion because I didn't eat it since I vomit it,"['My', 'mother', 'beat', 'my', 'ass', 'to', 'eat', ""it's"", 'and', 'even', 'when', 'I', 'vomited', 'it', 'all', 'out', 'she', 'share', 'out', 'another', 'portion', 'because', 'I', ""didn't"", 'eat', 'it', 'since', 'I', 'vomit', 'it']",0,0
